id,age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,is_recid,two_year_recid,label
6551,40,M,Caucasian,25 - 45,Low,Male,1,-1.0,4,0,0,0
6552,48,M,Caucasian,Greater than 45,Low,Female,8,-26.0,4,1,1,1
6554,26,F,African-American,25 - 45,Low,Female,0,-1.0,4,0,0,0
6558,66,F,Caucasian,Greater than 45,Low,Male,1,-14.0,1,1,1,1
6560,54,F,African-American,Greater than 45,Low,Female,6,-1.0,4,0,0,0
6563,31,M,Caucasian,25 - 45,Medium,Male,4,-1.0,7,1,1,1
6564,34,F,Caucasian,25 - 45,Low,Male,0,-1.0,3,1,0,0
6566,25,F,African-American,25 - 45,High,Male,9,-1.0,9,1,1,1
6570,47,F,Caucasian,Greater than 45,Low,Male,2,-7.0,4,0,0,0
6571,51,F,African-American,Greater than 45,High,Male,12,-1.0,8,1,1,1
6572,25,F,Caucasian,25 - 45,Low,Male,1,-23.0,3,0,0,0
6573,25,F,Other,25 - 45,Low,Male,0,-1.0,2,1,1,1
6574,31,F,African-American,25 - 45,Low,Female,2,-1.0,2,1,1,1
6577,36,F,Caucasian,25 - 45,Low,Male,1,-1.0,2,1,0,0
6580,49,M,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,0,0
6583,31,F,African-American,25 - 45,Medium,Male,0,-1.0,7,0,0,0
6584,30,F,Caucasian,25 - 45,Low,Male,1,-1.0,3,0,0,0
6585,29,F,African-American,25 - 45,High,Male,3,-1.0,9,1,1,1
6586,53,F,Caucasian,Greater than 45,Medium,Female,6,-1.0,5,1,1,1
6587,21,F,African-American,Less than 25,High,Male,1,-1.0,9,1,1,1
6588,21,F,African-American,Less than 25,Low,Male,0,-1.0,4,0,0,0
6589,27,F,African-American,25 - 45,Medium,Female,1,0.0,5,1,1,1
6591,65,F,African-American,Greater than 45,Low,Female,0,-1.0,1,0,0,0
6592,59,M,Caucasian,Greater than 45,Low,Female,0,-1.0,1,0,0,0
6593,59,M,African-American,Greater than 45,Low,Male,0,-1.0,1,0,0,0
6594,24,M,African-American,Less than 25,Medium,Male,0,-1.0,7,0,0,0
6595,40,F,African-American,25 - 45,Low,Male,0,0.0,1,0,0,0
6596,51,F,African-American,Greater than 45,Low,Male,0,-1.0,1,1,1,1
6597,34,F,African-American,25 - 45,High,Male,10,-1.0,9,1,1,1
6600,30,F,Hispanic,25 - 45,Low,Male,1,0.0,2,1,1,1
6601,52,F,African-American,Greater than 45,Low,Male,1,-1.0,1,0,0,0
6604,38,F,African-American,25 - 45,Low,Male,2,-1.0,3,1,1,1
6605,22,F,African-American,Less than 25,High,Female,0,-6.0,8,0,0,0
6606,43,F,African-American,25 - 45,Medium,Male,0,-1.0,5,0,0,0
6608,32,F,Caucasian,25 - 45,High,Male,5,0.0,9,1,1,1
6611,55,F,African-American,Greater than 45,Low,Male,0,-1.0,1,0,0,0
6613,26,F,African-American,25 - 45,Low,Male,2,-1.0,2,1,0,0
6614,23,M,Caucasian,Less than 25,Low,Male,1,-1.0,2,0,0,0
6615,47,F,Other,Greater than 45,Low,Female,0,-1.0,1,0,0,0
6616,28,M,Caucasian,25 - 45,Low,Male,1,-1.0,2,1,1,1
6621,27,F,Hispanic,25 - 45,Low,Male,0,0.0,2,1,1,1
6624,61,F,Hispanic,Greater than 45,Low,Male,2,-1.0,4,1,1,1
6626,26,F,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,0
6629,28,M,Caucasian,25 - 45,Medium,Female,1,0.0,5,1,1,1
6631,43,F,African-American,25 - 45,Medium,Male,0,-1.0,5,1,1,1
6634,33,M,African-American,25 - 45,Medium,Male,21,-6.0,7,1,1,1
6636,21,M,Caucasian,Less than 25,Low,Male,0,-1.0,3,0,0,0
6637,32,M,Caucasian,25 - 45,Low,Female,0,-1.0,1,0,0,0
6638,22,F,African-American,Less than 25,Low,Male,1,0.0,4,1,1,1
6639,51,F,African-American,Greater than 45,Low,Male,3,0.0,1,0,0,0
6641,20,F,African-American,Less than 25,High,Male,2,-1.0,10,1,1,1
6642,35,F,Caucasian,25 - 45,Low,Male,2,-1.0,3,0,0,0
6645,37,F,African-American,25 - 45,Low,Female,3,-1.0,1,0,0,0
6646,28,M,African-American,25 - 45,Medium,Male,0,-2.0,7,1,1,1
6649,41,M,Caucasian,25 - 45,Medium,Male,3,-1.0,5,1,1,1
6650,24,M,African-American,Less than 25,High,Male,0,-1.0,8,1,1,1
6651,33,M,African-American,25 - 45,Low,Female,3,-1.0,4,0,0,0
6653,30,F,Caucasian,25 - 45,Medium,Female,4,-1.0,6,0,0,0
6654,20,F,African-American,Less than 25,Medium,Male,1,0.0,7,1,1,1
6655,42,F,African-American,25 - 45,Low,Female,1,-10.0,1,0,0,0
6657,40,F,African-American,25 - 45,Medium,Female,15,-1.0,7,1,1,1
6658,39,F,African-American,25 - 45,Low,Male,0,-1.0,4,1,1,1
6659,21,F,African-American,Less than 25,Medium,Male,0,0.0,7,0,0,0
6660,39,F,Caucasian,25 - 45,Low,Male,2,-2.0,2,1,1,1
6661,24,F,Caucasian,Less than 25,Low,Male,0,0.0,2,0,0,0
6662,41,F,African-American,25 - 45,Low,Male,0,-1.0,1,0,0,0
6663,39,F,African-American,25 - 45,Low,Male,1,-1.0,4,0,0,0
6665,24,F,African-American,Less than 25,High,Female,3,-1.0,8,0,0,0
6667,24,F,African-American,Less than 25,Low,Female,1,-23.0,4,0,0,0
6668,29,M,African-American,25 - 45,Low,Male,0,-1.0,2,1,1,1
6670,25,M,Caucasian,25 - 45,Medium,Male,2,-12.0,5,1,1,1
6671,23,F,Caucasian,Less than 25,Medium,Female,0,-1.0,6,1,1,1
6672,22,F,African-American,Less than 25,High,Male,1,0.0,10,1,1,1
6679,26,M,Other,25 - 45,Medium,Female,4,-1.0,7,1,1,1
6681,26,M,African-American,25 - 45,High,Male,3,-1.0,9,1,1,1
6683,24,M,African-American,Less than 25,Medium,Female,3,-1.0,6,1,1,1
6685,44,M,African-American,25 - 45,Medium,Male,0,-1.0,5,0,0,0
6686,36,F,Caucasian,25 - 45,Low,Male,1,-19.0,2,1,1,1
6687,39,F,Caucasian,25 - 45,High,Male,10,-1.0,8,1,1,1
6688,42,F,Caucasian,25 - 45,Low,Male,0,-1.0,4,0,0,0
6689,45,M,Caucasian,Greater than 45,Low,Male,1,-2.0,1,0,0,0
6690,25,F,African-American,25 - 45,High,Male,7,-1.0,10,1,1,1
6692,33,F,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,0,0
6693,25,M,Caucasian,25 - 45,Low,Male,0,-1.0,3,0,0,0
6695,32,F,African-American,25 - 45,Low,Male,5,-10.0,4,0,0,0
6696,23,F,African-American,Less than 25,Medium,Male,0,-1.0,7,0,0,0
6697,39,M,Caucasian,25 - 45,Medium,Male,0,-1.0,5,0,0,0
6698,27,F,African-American,25 - 45,High,Male,12,-1.0,8,1,1,1
6699,35,M,Caucasian,25 - 45,Medium,Female,4,-1.0,7,0,0,0
6702,38,M,African-American,25 - 45,Low,Female,0,0.0,1,0,0,0
6703,30,F,African-American,25 - 45,Low,Male,4,-10.0,2,0,0,0
6704,30,F,Caucasian,25 - 45,Medium,Male,1,-1.0,5,0,0,0
6705,30,M,Caucasian,25 - 45,High,Female,0,0.0,8,0,0,0
6706,26,F,African-American,25 - 45,High,Male,18,-1.0,10,1,1,1
6708,31,F,African-American,25 - 45,Low,Male,2,-1.0,2,1,0,0
6713,34,F,Other,25 - 45,Low,Male,0,-1.0,2,0,0,0
6715,25,M,African-American,25 - 45,Medium,Female,0,-1.0,5,0,0,0
6717,26,F,Caucasian,25 - 45,Medium,Female,1,-13.0,6,0,0,0
6719,38,F,African-American,25 - 45,Medium,Male,2,0.0,7,1,1,1
6721,37,M,African-American,25 - 45,Low,Female,0,-1.0,1,0,0,0
6722,34,M,Caucasian,25 - 45,Medium,Male,3,-1.0,5,0,0,0
6729,38,F,Hispanic,25 - 45,Low,Female,0,-1.0,2,0,0,0
6730,31,M,African-American,25 - 45,Medium,Female,0,-1.0,6,0,0,0
6731,29,M,Caucasian,25 - 45,Low,Female,0,0.0,2,0,0,0
6732,20,F,Caucasian,Less than 25,High,Male,1,28.0,9,1,1,1
6733,22,F,African-American,Less than 25,Low,Male,0,-1.0,4,0,0,0
6735,51,M,Hispanic,Greater than 45,Low,Female,0,-3.0,1,0,0,0
6737,24,M,African-American,Less than 25,Low,Male,2,-1.0,4,1,1,1
6739,47,F,African-American,Greater than 45,High,Male,0,-1.0,8,1,1,1
6740,36,F,African-American,25 - 45,Medium,Female,1,-1.0,5,1,1,1
6741,21,M,African-American,Less than 25,Low,Male,1,-1.0,4,0,0,0
6744,25,M,African-American,25 - 45,High,Male,3,-1.0,10,1,1,1
6747,23,F,African-American,Less than 25,High,Male,5,-1.0,9,1,1,1
6748,23,M,Other,Less than 25,Low,Male,0,-1.0,3,0,0,0
6749,24,M,Caucasian,Less than 25,High,Female,0,-1.0,10,0,0,0
6751,35,F,Caucasian,25 - 45,Low,Male,2,-1.0,2,1,1,1
6754,23,M,Hispanic,Less than 25,Low,Female,0,-2.0,4,0,0,0
6755,19,M,African-American,Less than 25,Low,Female,0,-1.0,4,1,1,1
6756,32,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,1,1,1
6758,39,M,Caucasian,25 - 45,Low,Female,0,-3.0,1,1,1,1
6759,30,F,African-American,25 - 45,High,Male,12,0.0,9,1,1,1
6760,33,F,African-American,25 - 45,Medium,Male,2,-1.0,7,0,0,0
6763,36,M,Caucasian,25 - 45,Low,Female,0,-1.0,2,0,0,0
6766,29,F,African-American,25 - 45,High,Male,8,-1.0,8,1,1,1
6769,40,F,Caucasian,25 - 45,Low,Female,0,0.0,2,0,0,0
6771,53,F,African-American,Greater than 45,Medium,Male,4,-4.0,7,0,0,0
6773,28,M,Caucasian,25 - 45,Low,Female,0,-1.0,2,0,0,0
6774,38,M,Hispanic,25 - 45,Low,Male,2,0.0,2,0,0,0
6775,27,F,African-American,25 - 45,High,Male,9,-1.0,9,1,1,1
6776,55,F,Caucasian,Greater than 45,Low,Male,0,-1.0,3,0,0,0
6778,22,M,African-American,Less than 25,Medium,Male,1,-1.0,7,0,0,0
6780,34,F,African-American,25 - 45,Low,Female,1,-1.0,1,0,0,0
6781,55,M,Caucasian,Greater than 45,Low,Male,1,-17.0,2,0,0,0
6782,24,F,Hispanic,Less than 25,High,Male,2,0.0,8,1,0,0
6783,47,M,African-American,Greater than 45,High,Female,21,-1.0,9,1,1,1
6784,41,M,Other,25 - 45,Low,Male,0,0.0,1,0,0,0
6786,41,F,Hispanic,25 - 45,Low,Male,0,-2.0,3,0,0,0
6788,61,F,African-American,Greater than 45,Low,Male,12,-1.0,3,0,0,0
6791,57,F,African-American,Greater than 45,Low,Male,3,0.0,1,0,0,0
6793,38,M,Caucasian,25 - 45,Low,Female,2,-1.0,3,0,0,0
6794,25,F,Caucasian,25 - 45,Low,Male,13,-1.0,4,1,1,1
6796,23,F,African-American,Less than 25,Low,Male,0,-1.0,2,1,1,1
6798,23,F,Caucasian,Less than 25,Medium,Male,3,-1.0,5,0,0,0
6800,20,F,African-American,Less than 25,Low,Male,0,-1.0,3,0,0,0
6801,44,F,Caucasian,25 - 45,High,Male,1,-1.0,8,0,0,0
6802,38,M,Caucasian,25 - 45,Low,Female,1,-23.0,1,0,0,0
6803,56,F,African-American,Greater than 45,Low,Male,5,-1.0,2,1,1,1
6804,43,F,Caucasian,25 - 45,Low,Male,2,0.0,2,1,1,1
6805,22,F,African-American,Less than 25,Low,Male,0,-1.0,3,1,1,1
6808,32,F,Other,25 - 45,Low,Male,0,-1.0,1,0,0,0
6809,29,F,African-American,25 - 45,Medium,Male,0,0.0,6,0,0,0
6810,22,F,African-American,Less than 25,High,Male,1,0.0,9,1,1,1
6811,23,F,African-American,Less than 25,High,Male,3,-1.0,9,1,1,1
6812,24,F,Caucasian,Less than 25,Low,Male,1,-23.0,4,0,0,0
6813,45,M,Other,Greater than 45,Low,Male,0,0.0,1,0,0,0
6815,21,F,African-American,Less than 25,High,Male,2,-1.0,9,0,0,0
6816,29,M,African-American,25 - 45,Low,Female,0,0.0,2,0,0,0
6818,51,M,Caucasian,Greater than 45,Low,Female,0,-1.0,4,1,1,1
6819,36,M,Hispanic,25 - 45,Low,Male,2,-1.0,2,1,1,1
6820,25,F,African-American,25 - 45,Low,Male,1,0.0,3,0,0,0
6824,46,F,Hispanic,Greater than 45,Low,Male,13,-1.0,3,0,0,0
6825,62,F,African-American,Greater than 45,High,Male,22,0.0,8,1,1,1
6827,25,F,African-American,25 - 45,Low,Male,0,-1.0,4,1,1,1
6828,27,F,Caucasian,25 - 45,Low,Male,2,-1.0,2,0,0,0
6830,22,F,Caucasian,Less than 25,High,Female,3,-1.0,9,1,1,1
6834,37,F,Hispanic,25 - 45,Low,Male,1,-1.0,1,0,0,0
6836,21,F,Caucasian,Less than 25,Low,Male,0,-1.0,3,1,1,1
6838,39,F,Caucasian,25 - 45,Medium,Female,2,-1.0,5,1,1,1
6840,43,F,African-American,25 - 45,Low,Male,8,-1.0,3,1,1,1
6846,22,M,African-American,Less than 25,Medium,Male,0,0.0,6,1,1,1
6847,28,F,African-American,25 - 45,Medium,Female,4,-1.0,7,0,0,0
6850,43,F,Caucasian,25 - 45,High,Male,0,-1.0,9,1,1,1
6851,27,F,Caucasian,25 - 45,High,Male,7,-1.0,8,1,1,1
6852,27,F,Other,25 - 45,Low,Male,0,-1.0,2,1,1,1
6855,31,F,Caucasian,25 - 45,Low,Male,1,-1.0,2,1,1,1
6857,28,M,African-American,25 - 45,Low,Female,0,0.0,2,0,0,0
6858,58,M,Caucasian,Greater than 45,Low,Male,3,-4.0,2,0,0,0
6859,22,F,Caucasian,Less than 25,Low,Male,0,-1.0,4,1,1,1
6862,31,F,African-American,25 - 45,Low,Male,5,-1.0,4,1,0,0
6863,33,F,African-American,25 - 45,Low,Male,0,0.0,3,0,0,0
6864,26,M,African-American,25 - 45,High,Male,6,0.0,10,1,1,1
6866,23,M,African-American,Less than 25,Medium,Female,1,0.0,5,0,0,0
6870,32,F,Caucasian,25 - 45,High,Male,11,-1.0,10,0,0,0
6875,22,F,Caucasian,Less than 25,High,Male,0,0.0,8,0,0,0
6877,35,F,African-American,25 - 45,Low,Female,2,-1.0,2,0,0,0
6878,47,F,Caucasian,Greater than 45,Medium,Male,1,0.0,6,1,1,1
6881,35,F,Hispanic,25 - 45,Low,Male,2,-14.0,1,0,0,0
6882,29,F,African-American,25 - 45,High,Male,17,-1.0,9,1,1,1
6883,54,M,Caucasian,Greater than 45,Low,Female,1,-7.0,2,0,0,0
6884,29,F,Caucasian,25 - 45,High,Male,0,-1.0,8,0,0,0
6885,28,M,Other,25 - 45,Low,Female,0,-1.0,4,1,1,1
6886,51,F,African-American,Greater than 45,High,Male,17,-2.0,8,1,1,1
6888,36,M,African-American,25 - 45,Medium,Female,0,0.0,6,0,0,0
6889,35,M,Caucasian,25 - 45,Low,Male,3,-1.0,4,1,1,1
6892,20,F,African-American,Less than 25,Low,Male,1,-1.0,4,1,1,1
6893,25,F,African-American,25 - 45,Medium,Male,0,0.0,5,0,0,0
6894,29,M,African-American,25 - 45,Medium,Male,2,-1.0,5,0,0,0
6896,31,F,Hispanic,25 - 45,High,Male,0,0.0,10,1,1,1
6899,39,M,Caucasian,25 - 45,Low,Male,0,0.0,2,0,0,0
6900,30,F,African-American,25 - 45,Low,Male,1,-1.0,4,1,1,1
6901,23,F,African-American,Less than 25,Medium,Female,0,0.0,7,0,0,0
6904,23,F,African-American,Less than 25,Low,Female,1,-1.0,4,0,0,0
6906,37,M,Hispanic,25 - 45,Low,Female,0,-3.0,3,0,0,0
6908,30,F,African-American,25 - 45,Medium,Male,21,0.0,7,1,1,1
6910,33,F,African-American,25 - 45,High,Male,18,-1.0,9,1,1,1
6911,20,M,Hispanic,Less than 25,Low,Male,0,-2.0,4,1,1,1
6915,30,F,African-American,25 - 45,Medium,Male,9,-1.0,7,1,1,1
6916,23,F,African-American,Less than 25,Medium,Male,1,-1.0,6,0,0,0
6919,27,F,African-American,25 - 45,Low,Female,0,-2.0,3,1,1,1
6920,38,M,African-American,25 - 45,Medium,Male,10,-1.0,6,0,0,0
6921,42,F,African-American,25 - 45,Low,Male,1,-1.0,1,0,0,0
6923,31,F,African-American,25 - 45,Low,Male,0,-1.0,3,0,0,0
6924,23,F,African-American,Less than 25,High,Male,2,-1.0,9,1,1,1
6926,31,F,Caucasian,25 - 45,Low,Male,1,-1.0,3,1,1,1
6927,43,M,African-American,25 - 45,Medium,Male,1,-1.0,5,1,1,1
6929,39,F,Caucasian,25 - 45,Low,Male,0,-1.0,3,0,0,0
6931,31,M,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,0
6932,22,F,Caucasian,Less than 25,Medium,Male,3,-1.0,7,1,1,1
6934,33,F,African-American,25 - 45,Low,Female,0,0.0,3,0,0,0
6936,23,F,African-American,Less than 25,Medium,Male,1,-1.0,6,1,1,1
6937,29,F,Caucasian,25 - 45,Low,Female,0,-1.0,4,0,0,0
6939,62,F,Caucasian,Greater than 45,Low,Male,2,-4.0,1,0,0,0
6941,56,F,African-American,Greater than 45,Low,Female,1,-24.0,2,1,1,1
6943,24,F,African-American,Less than 25,Low,Female,4,-1.0,3,1,1,1
6944,44,M,Caucasian,25 - 45,Low,Female,0,-1.0,1,0,0,0
6946,22,F,African-American,Less than 25,Medium,Male,2,-1.0,7,1,1,1
6947,28,F,African-American,25 - 45,Medium,Female,4,-1.0,5,1,1,1
6948,30,F,African-American,25 - 45,Medium,Male,0,0.0,5,0,0,0
6949,32,M,Caucasian,25 - 45,Low,Male,1,0.0,1,1,1,1
6950,51,F,Caucasian,Greater than 45,Medium,Male,3,-1.0,6,0,0,0
6952,21,F,African-American,Less than 25,Medium,Male,0,-1.0,5,0,0,0
6955,21,F,African-American,Less than 25,High,Male,2,-1.0,9,1,1,1
6957,27,F,African-American,25 - 45,High,Male,3,-1.0,9,1,1,1
6959,28,F,Hispanic,25 - 45,Low,Male,0,0.0,4,0,0,0
6960,31,F,African-American,25 - 45,Low,Female,0,-1.0,1,0,0,0
6961,33,M,African-American,25 - 45,High,Male,0,-1.0,8,1,1,1
6963,49,F,Caucasian,Greater than 45,Low,Female,2,-1.0,2,0,0,0
6965,41,F,Other,25 - 45,Low,Female,2,-1.0,3,0,0,0
6967,20,M,Caucasian,Less than 25,Low,Male,0,-1.0,4,0,0,0
6968,31,F,African-American,25 - 45,Medium,Male,10,-1.0,6,1,1,1
6971,25,F,African-American,25 - 45,Medium,Male,5,-1.0,5,1,1,1
6975,23,F,African-American,Less than 25,High,Male,4,0.0,9,1,1,1
6976,26,M,Caucasian,25 - 45,Low,Male,0,-1.0,4,0,0,0
6977,45,F,Asian,Greater than 45,Low,Female,6,-1.0,3,1,1,1
6979,28,M,Caucasian,25 - 45,Low,Male,1,0.0,2,0,0,0
6980,28,F,African-American,25 - 45,High,Female,13,-1.0,9,1,1,1
6981,39,F,Caucasian,25 - 45,Low,Male,0,-3.0,1,1,1,1
6982,59,F,Hispanic,Greater than 45,Low,Male,1,-2.0,2,1,1,1
6983,52,M,African-American,Greater than 45,Low,Male,4,-5.0,1,0,0,0
6986,36,M,Hispanic,25 - 45,Medium,Male,1,-1.0,5,0,0,0
6991,30,F,African-American,25 - 45,Low,Male,2,-1.0,3,1,1,1
6996,21,M,African-American,Less than 25,Medium,Female,0,-1.0,5,1,1,1
6997,25,M,African-American,25 - 45,Low,Male,2,0.0,4,1,1,1
6999,22,F,African-American,Less than 25,Low,Male,0,0.0,4,0,0,0
7003,61,M,African-American,Greater than 45,Low,Male,20,-1.0,2,1,1,1
7004,24,F,Caucasian,Less than 25,Medium,Male,2,-1.0,6,0,0,0
7006,26,F,Caucasian,25 - 45,High,Female,2,22.0,9,1,1,1
7007,34,F,African-American,25 - 45,Low,Female,6,-1.0,3,0,0,0
7008,45,M,African-American,Greater than 45,High,Male,12,-1.0,8,1,1,1
7010,54,F,African-American,Greater than 45,Low,Male,4,0.0,3,1,1,1
7011,51,M,African-American,Greater than 45,Medium,Male,8,-1.0,5,0,0,0
7012,28,F,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,0
7015,23,F,Caucasian,Less than 25,Low,Male,0,0.0,2,0,0,0
7020,30,F,Caucasian,25 - 45,Low,Male,0,-1.0,2,1,1,1
7022,25,M,African-American,25 - 45,Low,Male,0,0.0,3,1,1,1
7023,25,F,Caucasian,25 - 45,Medium,Male,2,-1.0,5,0,0,0
7024,28,F,Caucasian,25 - 45,Medium,Male,2,-1.0,7,0,0,0
7025,32,M,African-American,25 - 45,Low,Female,0,0.0,1,1,1,1
7026,35,F,African-American,25 - 45,Low,Male,7,-1.0,4,0,0,0
7027,49,M,African-American,Greater than 45,Low,Male,0,-1.0,1,1,1,1
7028,36,F,Caucasian,25 - 45,Low,Male,5,-1.0,3,1,1,1
7029,33,M,African-American,25 - 45,High,Male,16,0.0,9,1,1,1
7030,30,F,Other,25 - 45,Low,Male,1,-1.0,1,0,0,0
7032,58,M,Caucasian,Greater than 45,Low,Female,1,-3.0,2,0,0,0
7033,22,F,African-American,Less than 25,Medium,Male,2,0.0,7,1,0,0
7034,28,F,Caucasian,25 - 45,Low,Male,2,3.0,3,1,1,1
7036,28,M,Hispanic,25 - 45,Low,Male,0,0.0,1,1,1,1
7037,26,F,African-American,25 - 45,High,Male,6,-1.0,10,1,1,1
7039,36,F,Caucasian,25 - 45,Low,Female,3,-2.0,1,1,1,1
7040,23,F,Caucasian,Less than 25,High,Male,0,0.0,9,0,0,0
7041,22,F,African-American,Less than 25,Medium,Male,0,0.0,5,1,1,1
7043,26,F,African-American,25 - 45,Low,Male,0,-1.0,3,0,0,0
7044,25,F,African-American,25 - 45,Medium,Male,1,0.0,5,0,0,0
7047,40,M,Native American,25 - 45,Medium,Male,2,-1.0,6,0,0,0
7048,28,M,African-American,25 - 45,Low,Male,0,-1.0,2,1,1,1
7051,56,F,African-American,Greater than 45,Low,Male,1,-1.0,1,0,0,0
7053,36,F,African-American,25 - 45,Low,Male,0,-1.0,4,0,0,0
7054,51,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,0
7060,35,F,African-American,25 - 45,High,Female,9,-1.0,8,0,0,0
7061,24,M,Caucasian,Less than 25,Medium,Male,0,-1.0,5,1,1,1
7064,27,M,African-American,25 - 45,Low,Male,6,-1.0,4,1,1,1
7067,22,F,Caucasian,Less than 25,High,Male,2,0.0,9,1,1,1
7074,23,M,Caucasian,Less than 25,High,Female,4,-1.0,9,1,1,1
7076,27,M,Caucasian,25 - 45,Low,Female,0,0.0,2,1,1,1
7077,31,F,African-American,25 - 45,High,Male,8,-1.0,9,1,1,1
7079,25,F,Caucasian,25 - 45,Medium,Male,3,-1.0,7,0,0,0
7080,52,M,Caucasian,Greater than 45,Low,Female,0,-1.0,1,0,0,0
7082,35,F,Hispanic,25 - 45,Medium,Male,0,-1.0,7,0,0,0
7084,24,F,Caucasian,Less than 25,Medium,Female,0,-3.0,5,0,0,0
7087,57,F,Other,Greater than 45,Low,Male,0,0.0,1,0,0,0
7092,38,F,Caucasian,25 - 45,Low,Male,2,-1.0,1,0,0,0
7095,26,M,Hispanic,25 - 45,Medium,Male,1,-2.0,5,0,0,0
7098,20,F,African-American,Less than 25,Medium,Male,3,-1.0,7,1,1,1
7099,34,F,African-American,25 - 45,Low,Male,2,-1.0,2,0,0,0
7100,25,M,African-American,25 - 45,High,Male,11,-1.0,9,1,1,1
7101,24,F,Caucasian,Less than 25,Medium,Female,0,-1.0,5,0,0,0
7104,49,M,Caucasian,Greater than 45,Medium,Male,4,0.0,6,1,1,1
7105,27,F,African-American,25 - 45,High,Male,15,-1.0,10,1,1,1
7107,28,F,African-American,25 - 45,Medium,Male,10,-20.0,5,1,1,1
7109,55,F,Caucasian,Greater than 45,Medium,Male,0,-1.0,5,0,0,0
7111,47,M,Caucasian,Greater than 45,Low,Male,3,-1.0,3,1,1,1
7112,55,M,African-American,Greater than 45,Medium,Male,10,-1.0,7,1,1,1
7114,22,F,African-American,Less than 25,Low,Male,0,-1.0,3,1,1,1
7116,32,F,African-American,25 - 45,High,Male,9,-1.0,8,1,0,0
7117,55,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,1,0,0
7119,23,M,African-American,Less than 25,Medium,Male,3,0.0,5,0,0,0
7120,54,F,Caucasian,Greater than 45,Low,Male,2,-29.0,4,1,1,1
7121,40,F,Asian,25 - 45,Low,Male,0,-1.0,1,0,0,0
7123,27,M,African-American,25 - 45,Low,Male,0,-1.0,2,1,1,1
7125,29,F,African-American,25 - 45,Medium,Female,5,0.0,7,1,0,0
7126,45,M,Caucasian,Greater than 45,Low,Female,0,-1.0,1,0,0,0
7127,25,M,Other,25 - 45,Medium,Male,2,-1.0,6,0,0,0
7130,40,F,Caucasian,25 - 45,Low,Male,4,-1.0,3,1,1,1
7131,38,F,African-American,25 - 45,Low,Male,7,-1.0,4,1,1,1
7136,26,F,African-American,25 - 45,High,Male,3,0.0,10,1,1,1
7139,37,F,African-American,25 - 45,Low,Female,0,-1.0,1,0,0,0
7141,41,F,Caucasian,25 - 45,Low,Male,1,-1.0,1,0,0,0
7142,33,F,Other,25 - 45,Low,Female,0,-1.0,2,0,0,0
7143,57,F,African-American,Greater than 45,Low,Male,1,-1.0,1,0,0,0
7144,34,M,African-American,25 - 45,High,Male,3,-1.0,9,0,0,0
7145,29,F,African-American,25 - 45,Low,Male,1,-1.0,4,1,1,1
7148,45,F,Hispanic,Greater than 45,Medium,Male,8,0.0,7,0,0,0
7149,22,F,Caucasian,Less than 25,Low,Male,1,-8.0,4,1,0,0
7150,22,M,African-American,Less than 25,High,Female,0,-1.0,8,1,1,1
7153,21,M,African-American,Less than 25,Low,Male,0,-1.0,4,0,0,0
7154,56,M,Caucasian,Greater than 45,Low,Male,1,-1.0,1,0,0,0
7156,48,F,African-American,Greater than 45,Low,Male,4,-1.0,3,0,0,0
7157,27,M,Hispanic,25 - 45,Low,Male,1,-1.0,2,0,0,0
7158,27,F,Caucasian,25 - 45,Medium,Male,2,-1.0,6,1,1,1
7159,34,F,Hispanic,25 - 45,Low,Male,1,-1.0,2,0,0,0
7160,23,F,African-American,Less than 25,Medium,Male,5,0.0,6,1,1,1
7162,47,F,African-American,Greater than 45,Medium,Male,3,0.0,5,1,1,1
7163,33,M,African-American,25 - 45,Low,Male,6,-1.0,3,1,1,1
7164,58,F,Caucasian,Greater than 45,Low,Male,1,-1.0,1,0,0,0
7166,33,F,African-American,25 - 45,Medium,Female,1,-3.0,5,0,0,0
7167,40,M,African-American,25 - 45,Medium,Female,2,-1.0,5,0,0,0
7170,22,F,Caucasian,Less than 25,Medium,Male,0,0.0,5,1,0,0
7171,39,F,Caucasian,25 - 45,Low,Male,2,-1.0,3,0,0,0
7176,35,F,Caucasian,25 - 45,Low,Male,1,0.0,1,0,0,0
7177,22,M,Hispanic,Less than 25,Low,Male,0,-1.0,2,0,0,0
7178,43,F,African-American,25 - 45,Medium,Male,7,-1.0,6,1,1,1
7180,37,M,Hispanic,25 - 45,Low,Male,4,-1.0,4,0,0,0
7184,26,F,African-American,25 - 45,High,Male,2,-1.0,8,1,1,1
7185,60,F,Hispanic,Greater than 45,Low,Male,0,-1.0,4,0,0,0
7186,39,F,Caucasian,25 - 45,Low,Female,1,-1.0,4,0,0,0
7187,36,M,African-American,25 - 45,High,Male,16,-1.0,8,1,1,1
7189,21,M,Caucasian,Less than 25,Low,Male,0,-1.0,4,1,1,1
7190,28,F,Hispanic,25 - 45,Low,Female,1,-1.0,3,1,1,1
